ISO3,Country,UNICEF Region,Indicator,Data Source,Year,Sex,Age,DISAGG_CATEGORY,DISAGG,Value
KIR,Kiribati,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-49,Residence,Urban,53.3
KIR,Kiribati,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-49,Wealth quintile,Quintile 1,52.3
KIR,Kiribati,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-49,Wealth quintile,Quintile 2,51.3
KIR,Kiribati,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-49,Wealth quintile,Quintile 3,54.3
KIR,Kiribati,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-49,Wealth quintile,Quintile 4,58.5
KIR,Kiribati,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-49,Wealth quintile,Quintile 5,47.7
KIR,Kiribati,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,20-24,Age,20-24,59.9
KIR,Kiribati,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,20-24,Age,20-24,56.5
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Female,15-19,Age,15-19,52
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Male,15-19,Age,15-19,58.5
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Female,15-24,Education,Higher,31.3
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Female,15-24,Education,Lower secondary,55.3
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Female,15-24,Education,None or ECE,65.5
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Female,15-24,Education,Post secondary / Non tertiary,42.5
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Female,15-24,Education,Primary,67
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Female,15-24,Education,Upper secondary,47.1
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Female,15-24,Residence,Rural,53.8
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Female,15-24,Residence,Urban,43.9
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Female,15-24,Wealth quintile,Quintile 1,66.2
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Female,15-24,Wealth quintile,Quintile 2,60.2
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Female,15-24,Wealth quintile,Quintile 3,53.4
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Female,15-24,Wealth quintile,Quintile 4,46.8
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Female,15-24,Wealth quintile,Quintile 5,40
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Male,15-24,Education,Higher,36.3
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Male,15-24,Education,Lower secondary,66.3
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Male,15-24,Education,Post secondary / Non tertiary,51.4
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Male,15-24,Education,Primary,76.8
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Male,15-24,Education,Upper secondary,51
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Male,15-24,Residence,Rural,63
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Male,15-24,Residence,Urban,50.7
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Male,15-24,Wealth quintile,Quintile 1,81
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Male,15-24,Wealth quintile,Quintile 2,68.5
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Male,15-24,Wealth quintile,Quintile 3,63.1
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Male,15-24,Wealth quintile,Quintile 4,52.6
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Male,15-24,Wealth quintile,Quintile 5,44.1
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Female,15-49,Education,Higher,27
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Female,15-49,Education,Lower secondary,47.7
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Female,15-49,Education,None or ECE,66
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Female,15-49,Education,Post secondary / Non tertiary,27.1
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Female,15-49,Education,Primary,57.5
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Female,15-49,Education,Upper secondary,42.4
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Female,15-49,Residence,Rural,52.9
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Female,15-49,Residence,Urban,37.5
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Female,15-49,Wealth quintile,Quintile 1,67.6
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Female,15-49,Wealth quintile,Quintile 2,63.2
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Female,15-49,Wealth quintile,Quintile 3,52.6
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Female,15-49,Wealth quintile,Quintile 4,44.1
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Female,15-49,Wealth quintile,Quintile 5,34
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Male,15-49,Education,Higher,31.3
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Male,15-49,Education,Lower secondary,55.9
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Male,15-49,Education,None or ECE,80
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Male,15-49,Education,Post secondary / Non tertiary,38.3
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Male,15-49,Education,Primary,68.2
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Male,15-49,Education,Upper secondary,45
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Male,15-49,Residence,Rural,59.3
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Male,15-49,Residence,Urban,40.9
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Male,15-49,Wealth quintile,Quintile 1,76.9
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Male,15-49,Wealth quintile,Quintile 2,67.4
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Male,15-49,Wealth quintile,Quintile 3,60.4
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Male,15-49,Wealth quintile,Quintile 4,46.3
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Male,15-49,Wealth quintile,Quintile 5,34.5
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Female,20-24,Age,20-24,47.5
LAO,Lao People's Democratic Republic,East Asia and Pacific,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2017,2017,Male,20-24,Age,20-24,58.4
LSO,Lesotho,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Population-based HIV Impact Assessment 2016-17,2017,both,15-19,Age,15-19,29
LSO,Lesotho,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Population-based HIV Impact Assessment 2016-17,2017,both,20-24,Age,20-24,16.5
MDG,Madagascar,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Female,15-19,Age,15-19,74.3
MDG,Madagascar,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Male,15-19,Age,15-19,71.2
MDG,Madagascar,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Female,15-24,Education,preschool or none,82.8
MDG,Madagascar,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Female,15-24,Education,primary,85.8
MDG,Madagascar,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Female,15-24,Education,secondary +,69.5
MDG,Madagascar,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Female,15-24,Residence,Rural,77.1
MDG,Madagascar,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Female,15-24,Residence,Urban,70.8
MDG,Madagascar,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Female,15-24,Wealth quintile,Quintile 1,83.8
MDG,Madagascar,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Female,15-24,Wealth quintile,Quintile 2,79.7
MDG,Madagascar,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Female,15-24,Wealth quintile,Quintile 3,80.5
MDG,Madagascar,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Female,15-24,Wealth quintile,Quintile 4,74.1
MDG,Madagascar,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Female,15-24,Wealth quintile,Quintile 5,67.5
MDG,Madagascar,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Male,15-24,Education,preschool or none,74.8
MDG,Madagascar,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Male,15-24,Education,primary,79
MDG,Madagascar,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Male,15-24,Education,secondary +,63
MDG,Madagascar,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Male,15-24,Residence,Rural,71.3
MDG,Madagascar,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Male,15-24,Residence,Urban,62
MDG,Madagascar,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Male,15-24,Wealth quintile,Quintile 1,72.7
MDG,Madagascar,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Male,15-24,Wealth quintile,Quintile 2,71.3
MDG,Madagascar,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Male,15-24,Wealth quintile,Quintile 3,74.5
MDG,Madagascar,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Male,15-24,Wealth quintile,Quintile 4,69.2
MDG,Madagascar,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Male,15-24,Wealth quintile,Quintile 5,60.5
MDG,Madagascar,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Female,15-49,Education,preschool or none,85.7
MDG,Madagascar,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Female,15-49,Education,primary,83.7
MDG,Madagascar,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Female,15-49,Education,secondary +,65.1
MDG,Madagascar,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Female,15-49,Residence,Rural,77.7
MDG,Madagascar,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Female,15-49,Residence,Urban,67.9
MDG,Madagascar,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Female,15-49,Wealth quintile,Quintile 1,86.7
MDG,Madagascar,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Female,15-49,Wealth quintile,Quintile 2,83.1
MDG,Madagascar,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Female,15-49,Wealth quintile,Quintile 3,81.4
MDG,Madagascar,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Female,15-49,Wealth quintile,Quintile 4,74.8
MDG,Madagascar,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Female,15-49,Wealth quintile,Quintile 5,62.5
MDG,Madagascar,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Male,15-49,Education,preschool or none,78.7
MDG,Madagascar,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Male,15-49,Education,primary,78.4
MDG,Madagascar,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Male,15-49,Education,secondary +,56.5
MDG,Madagascar,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Male,15-49,Residence,Rural,71.7
MDG,Madagascar,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Male,15-49,Residence,Urban,56.7
MDG,Madagascar,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Male,15-49,Wealth quintile,Quintile 1,77.6
MDG,Madagascar,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Male,15-49,Wealth quintile,Quintile 2,74.5
MDG,Madagascar,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Male,15-49,Wealth quintile,Quintile 3,76
MDG,Madagascar,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Male,15-49,Wealth quintile,Quintile 4,67.9
MDG,Madagascar,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Male,15-49,Wealth quintile,Quintile 5,52.3
MDG,Madagascar,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Female,20-24,Age,20-24,76.2
MDG,Madagascar,Eastern and Southern Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2018,2018,Male,20-24,Age,20-24,65.4
MEX,Mexico,Latin America and Caribbean,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2015,2015,Female,15-19,Age,15-19,6.6
MEX,Mexico,Latin America and Caribbean,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2015,2015,Female,15-49,Education,higher,2
MEX,Mexico,Latin America and Caribbean,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2015,2015,Female,15-49,Education,media superior,3.9
MEX,Mexico,Latin America and Caribbean,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2015,2015,Female,15-49,Education,none,19.1
MEX,Mexico,Latin America and Caribbean,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2015,2015,Female,15-49,Education,primary,10.9
MEX,Mexico,Latin America and Caribbean,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2015,2015,Female,15-49,Education,secondary,4.6
MEX,Mexico,Latin America and Caribbean,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2015,2015,Female,15-49,Residence,Rural,9
MEX,Mexico,Latin America and Caribbean,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2015,2015,Female,15-49,Residence,Urban,4.1
MEX,Mexico,Latin America and Caribbean,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2015,2015,Female,15-49,Wealth quintile,Quintile 1,12.1
MEX,Mexico,Latin America and Caribbean,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2015,2015,Female,15-49,Wealth quintile,Quintile 2,5.3
MEX,Mexico,Latin America and Caribbean,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2015,2015,Female,15-49,Wealth quintile,Quintile 3,3.5
MEX,Mexico,Latin America and Caribbean,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2015,2015,Female,15-49,Wealth quintile,Quintile 4,2.9
MEX,Mexico,Latin America and Caribbean,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2015,2015,Female,15-49,Wealth quintile,Quintile 5,3.1
MEX,Mexico,Latin America and Caribbean,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2015,2015,Female,20-24,Age,20-24,3.9
MLI,Mali,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2015,2015,Female,15-19,Age,15-19,60.6
MLI,Mali,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2015,2015,Male,15-19,Age,15-19,67.1
MLI,Mali,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2015,2015,Female,15-24,Education,aucune,70.2
MLI,Mali,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2015,2015,Female,15-24,Education,primaire,63.1
MLI,Mali,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2015,2015,Female,15-24,Education,secondaire 1st,49
MLI,Mali,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2015,2015,Female,15-24,Education,secondaire 2nd ,29.1
MLI,Mali,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2015,2015,Female,15-24,Residence,Rural,65.9
MLI,Mali,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2015,2015,Female,15-24,Residence,Urban,40.8
MLI,Mali,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2015,2015,Female,15-24,Wealth quintile,Quintile 1,72.1
MLI,Mali,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2015,2015,Female,15-24,Wealth quintile,Quintile 2,68
MLI,Mali,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2015,2015,Female,15-24,Wealth quintile,Quintile 3,70.4
MLI,Mali,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2015,2015,Female,15-24,Wealth quintile,Quintile 4,58.5
MLI,Mali,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2015,2015,Female,15-24,Wealth quintile,Quintile 5,39.3
MLI,Mali,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2015,2015,Male,15-24,Education,aucune,79.2
MLI,Mali,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2015,2015,Male,15-24,Education,primaire,75.7
MLI,Mali,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2015,2015,Male,15-24,Education,secondaire 1st,55.7
MLI,Mali,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2015,2015,Male,15-24,Education,secondaire 2nd ,38.2
MLI,Mali,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2015,2015,Male,15-24,Residence,Rural,69.1
MLI,Mali,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2015,2015,Male,15-24,Residence,Urban,50.6
MLI,Mali,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2015,2015,Male,15-24,Wealth quintile,Quintile 1,72.8
MLI,Mali,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2015,2015,Male,15-24,Wealth quintile,Quintile 2,68.5
MLI,Mali,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2015,2015,Male,15-24,Wealth quintile,Quintile 3,73.4
MLI,Mali,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2015,2015,Male,15-24,Wealth quintile,Quintile 4,63
MLI,Mali,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2015,2015,Male,15-24,Wealth quintile,Quintile 5,49.1
MLI,Mali,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2015,2015,Female,15-49,Education,aucune,69.7
MLI,Mali,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2015,2015,Female,15-49,Education,primaire,58.5
